movieId,title,year,clean_title,rating_count,rating_mean,rating_std,imdbId,tmdbId
108932,The Lego Movie (2014),2014,The Lego Movie,10233.0,3.6670575,1.0242927,1490017,137106
31,Dangerous Minds (1995),1995,Dangerous Minds,10223.0,3.2411718,0.9393744,0112792,9909
4874,K-PAX (2001),2001,K-PAX,10219.0,3.5322928,0.95103467,0272152,167
1367,101 Dalmatians (1996),1996,101 Dalmatians,10185.0,3.0222385,1.039915,0115433,11674
93840,"Cabin in the Woods, The (2012)",2012,"Cabin in the Woods, The",10172.0,3.6493316,1.0284119,1259521,22970
2717,Ghostbusters II (1989),1989,Ghostbusters II,10171.0,3.0503392,0.9512568,0097428,2978
1287,Ben-Hur (1959),1959,Ben-Hur,10165.0,3.825037,0.9573027,0052618,665
68319,X-Men Origins: Wolverine (2009),2009,X-Men Origins: Wolverine,10164.0,3.1395612,1.1364751,0458525,2080
39183,Brokeback Mountain (2005),2005,Brokeback Mountain,10155.0,3.6007385,1.11856,0388795,142
2770,Bowfinger (1999),1999,Bowfinger,10147.0,3.0746527,1.0478029,0131325,11353
105,"Bridges of Madison County, The (1995)",1995,"Bridges of Madison County, The",10131.0,3.33511,1.1302536,0112579,688
1244,Manhattan (1979),1979,Manhattan,10130.0,4.0383515,0.91705304,0079522,696
1918,Lethal Weapon 4 (1998),1998,Lethal Weapon 4,10129.0,3.131701,1.0639278,0122151,944
5810,8 Mile (2002),2002,8 Mile,10093.0,3.3363223,0.94112265,0298203,65
4299,"Knight's Tale, A (2001)",2001,"Knight's Tale, A",10077.0,3.3593829,1.007231,0183790,9476
2248,Say Anything... (1989),1989,Say Anything...,10045.0,3.8445494,0.85823107,0098258,2028
1267,"Manchurian Candidate, The (1962)",1962,"Manchurian Candidate, The",10028.0,4.089948,0.8313367,0056218,982
37729,Corpse Bride (2005),2005,Corpse Bride,10006.0,3.5451229,0.92812014,0121164,3933
762,Striptease (1996),1996,Striptease,10004.0,2.394592,1.0943036,0117765,9879
86882,Midnight in Paris (2011),2011,Midnight in Paris,10003.0,3.7690692,0.910708,1605783,59436
3006,"Insider, The (1999)",1999,"Insider, The",9981.0,3.9156897,0.80353695,0140352,9008
1032,Alice in Wonderland (1951),1951,Alice in Wonderland,9981.0,3.6270413,0.93615913,0043274,12092
1953,"French Connection, The (1971)",1971,"French Connection, The",9961.0,3.9277682,0.8366768,0067116,1051
3617,Road Trip (2000),2000,Road Trip,9947.0,3.1204886,1.0717918,0215129,9285
7445,Man on Fire (2004),2004,Man on Fire,9935.0,3.810317,0.8563406,0328107,9509
63113,Quantum of Solace (2008),2008,Quantum of Solace,9919.0,3.2977114,0.9365513,0830515,10764
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),1961,101 Dalmatians (One Hundred and One Dalmatians),9908.0,3.4443884,0.964331,0055254,12230
585,"Brady Bunch Movie, The (1995)",1995,"Brady Bunch Movie, The",9903.0,2.657528,1.1102502,0112572,9066
4701,Rush Hour 2 (2001),2001,Rush Hour 2,9895.0,3.2738757,1.0312628,0266915,5175
1249,"Femme Nikita, La (Nikita) (1990)",1990,"Femme Nikita, La (Nikita)",9868.0,3.863397,0.8651537,0100263,9322
1261,Evil Dead II (Dead by Dawn) (1987),1987,Evil Dead II (Dead by Dawn),9858.0,3.7923007,1.0486776,0092991,765
1120,"People vs. Larry Flynt, The (1996)",1996,"People vs. Larry Flynt, The",9830.0,3.560173,0.86616683,0117318,1630
72226,Fantastic Mr. Fox (2009),2009,Fantastic Mr. Fox,9818.0,3.8910675,0.91024,0432283,10315
187593,Deadpool 2 (2018),2018,Deadpool 2,9815.0,3.7828834,0.95958817,5463162,383498
1947,West Side Story (1961),1961,West Side Story,9813.0,3.7427392,1.0706445,0055614,1725
6947,Master and Commander: The Far Side of the World (2003),2003,Master and Commander: The Far Side of the World,9808.0,3.6605322,0.8760777,0311113,8619
1271,Fried Green Tomatoes (1991),1991,Fried Green Tomatoes,9797.0,3.7468612,0.9558825,0101921,1633
2953,Home Alone 2: Lost in New York (1992),1992,Home Alone 2: Lost in New York,9790.0,2.7313075,1.1337851,0104431,772
3863,"Cell, The (2000)",2000,"Cell, The",9750.0,3.0427692,1.0571264,0209958,8843
198,Strange Days (1995),1995,Strange Days,9747.0,3.4221299,0.9679555,0114558,281
7090,Hero (Ying xiong) (2002),2002,Hero (Ying xiong),9744.0,3.895628,0.8687236,0299977,79
475,In the Name of the Father (1993),1993,In the Name of the Father,9723.0,3.9176695,0.8067706,0107207,7984
1347,"Nightmare on Elm Street, A (1984)",1984,"Nightmare on Elm Street, A",9714.0,3.3471794,1.0937421,0087800,377
180,Mallrats (1995),1995,Mallrats,9714.0,3.5687153,0.9903988,0113749,2293
33615,Madagascar (2005),2005,Madagascar,9708.0,3.3572311,0.96124136,0351283,953
2746,Little Shop of Horrors (1986),1986,Little Shop of Horrors,9699.0,3.3219404,1.0344894,0091419,10776
55765,American Gangster (2007),2007,American Gangster,9697.0,3.8089616,0.7932946,0765429,4982
96821,"Perks of Being a Wallflower, The (2012)",2012,"Perks of Being a Wallflower, The",9680.0,3.8172522,0.9503219,1659337,84892
66097,Coraline (2009),2009,Coraline,9671.0,3.7475443,0.9232087,0327597,14836
441,Dazed and Confused (1993),1993,Dazed and Confused,9667.0,3.700476,0.95073,0106677,9571
116823,The Hunger Games: Mockingjay - Part 1 (2014),2014,The Hunger Games: Mockingjay - Part 1,9665.0,3.406415,1.0742365,1951265,131631
1061,Sleepers (1996),1996,Sleepers,9639.0,3.6353874,0.8699593,0117665,819
58998,Forgetting Sarah Marshall (2008),2008,Forgetting Sarah Marshall,9638.0,3.5737705,0.95548147,0800039,9870
177765,Coco (2017),2017,Coco,9638.0,4.0186243,0.90494055,2380307,354912
103249,World War Z (2013),2013,World War Z,9609.0,3.284473,0.9913575,0816711,72190
2724,Runaway Bride (1999),1999,Runaway Bride,9604.0,2.8696897,1.0888454,0163187,4806
2336,Elizabeth (1998),1998,Elizabeth,9604.0,3.8702104,0.87023675,0127536,4518
3362,Dog Day Afternoon (1975),1975,Dog Day Afternoon,9597.0,3.9614463,0.7879112,0072890,968
1405,Beavis and Butt-Head Do America (1996),1996,Beavis and Butt-Head Do America,9590.0,2.962513,1.2007434,0115641,3179
724,"Craft, The (1996)",1996,"Craft, The",9590.0,3.099166,0.9968243,0115963,9100
277,Miracle on 34th Street (1994),1994,Miracle on 34th Street,9590.0,3.4093847,1.0616739,0110527,10510
95167,Brave (2012),2012,Brave,9582.0,3.48732,0.9554697,1217209,62177
1962,Driving Miss Daisy (1989),1989,Driving Miss Daisy,9567.0,3.6933208,0.9087412,0097239,403
616,"Aristocats, The (1970)",1970,"Aristocats, The",9559.0,3.3931375,0.9560924,0065421,10112
2490,Payback (1999),1999,Payback,9557.0,3.4277494,0.949205,0120784,2112
91630,Mission: Impossible - Ghost Protocol (2011),2011,Mission: Impossible - Ghost Protocol,9542.0,3.653951,0.9171385,1229238,56292
104879,Prisoners (2013),2013,Prisoners,9541.0,4.038099,0.7451029,1392214,146233
2605,Entrapment (1999),1999,Entrapment,9532.0,3.1582563,0.95689386,0137494,1844
2427,"Thin Red Line, The (1998)",1998,"Thin Red Line, The",9530.0,3.4459076,1.1262225,0120863,8741
52,Mighty Aphrodite (1995),1995,Mighty Aphrodite,9518.0,3.5266337,0.92050296,0113819,11448
3210,Fast Times at Ridgemont High (1982),1982,Fast Times at Ridgemont High,9510.0,3.6545742,0.92047757,0083929,13342
5388,Insomnia (2002),2002,Insomnia,9510.0,3.4956887,0.7803739,0278504,320
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),2000,How the Grinch Stole Christmas (a.k.a. The Grinch),9507.0,2.8985484,1.1465285,0170016,8871
2871,Deliverance (1972),1972,Deliverance,9488.0,3.800485,0.90124923,0068473,10669
968,Night of the Living Dead (1968),1968,Night of the Living Dead,9474.0,3.6619167,1.0564216,0063350,10331
5444,Lilo & Stitch (2002),2002,Lilo & Stitch,9472.0,3.5579603,0.99786913,0275847,11544
1235,Harold and Maude (1971),1971,Harold and Maude,9462.0,3.9678714,0.9974459,0067185,343
2018,Bambi (1942),1942,Bambi,9448.0,3.4916384,1.0267586,0034492,3170
1027,Robin Hood: Prince of Thieves (1991),1991,Robin Hood: Prince of Thieves,9446.0,3.2978508,0.9367926,0102798,8367
8970,Finding Neverland (2004),2004,Finding Neverland,9420.0,3.6766984,0.8924627,0308644,866
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1995,"City of Lost Children, The (Cité des enfants perdus, La)",9413.0,3.9298842,0.9794002,0112682,902
1882,Godzilla (1998),1998,Godzilla,9403.0,2.382431,1.07099,0120685,929
455,Free Willy (1993),1993,Free Willy,9387.0,2.6176095,1.0259867,0106965,1634
74789,Alice in Wonderland (2010),2010,Alice in Wonderland,9384.0,3.0467284,1.0863428,1014759,12155
2150,"Gods Must Be Crazy, The (1980)",1980,"Gods Must Be Crazy, The",9358.0,3.6523294,1.0088369,0080801,8393
1982,Halloween (1978),1978,Halloween,9347.0,3.5830748,1.0937365,0077651,948
30825,Meet the Fockers (2004),2004,Meet the Fockers,9341.0,3.0352745,1.064244,0290002,693
3510,Frequency (2000),2000,Frequency,9326.0,3.5664272,0.8903473,0186151,10559
45,To Die For (1995),1995,To Die For,9306.0,3.3785193,0.96242774,0114681,577
34319,"Island, The (2005)",2005,"Island, The",9298.0,3.404388,0.93046397,0399201,1635
38061,Kiss Kiss Bang Bang (2005),2005,Kiss Kiss Bang Bang,9284.0,3.838378,0.8372158,0373469,5236
6188,Old School (2003),2003,Old School,9275.0,3.5921834,1.0027826,0302886,11635
1047,"Long Kiss Goodnight, The (1996)",1996,"Long Kiss Goodnight, The",9265.0,3.4255261,0.9813741,0116908,11412
171763,Baby Driver (2017),2017,Baby Driver,9259.0,3.8092127,0.8815225,3890160,339403
2968,Time Bandits (1981),1981,Time Bandits,9252.0,3.5876026,0.98077667,0081633,36819
1663,Stripes (1981),1981,Stripes,9230.0,3.6540627,0.88891166,0083131,10890
2232,Cube (1997),1997,Cube,9216.0,3.5882704,0.9489659,0123755,431
2641,Superman II (1980),1980,Superman II,9208.0,3.1133797,0.98661244,0081573,8536
95510,"Amazing Spider-Man, The (2012)",2012,"Amazing Spider-Man, The",9198.0,3.2349424,1.0407219,0948470,1930
2140,"Dark Crystal, The (1982)",1982,"Dark Crystal, The",9130.0,3.5980284,1.0031042,0083791,11639
81562,127 Hours (2010),2010,127 Hours,9128.0,3.5885189,0.87525773,1542344,44115
4361,Tootsie (1982),1982,Tootsie,9122.0,3.6407037,0.9288737,0084805,9576
3409,Final Destination (2000),2000,Final Destination,9113.0,3.1214747,1.0751262,0195714,9532
2393,Star Trek: Insurrection (1998),1998,Star Trek: Insurrection,9104.0,3.2012303,1.0509562,0120844,200
5219,Resident Evil (2002),2002,Resident Evil,9097.0,3.1874244,1.0872978,0120804,1576
6281,Phone Booth (2002),2002,Phone Booth,9092.0,3.357237,0.90866554,0183649,1817
1566,Hercules (1997),1997,Hercules,9076.0,3.4538343,1.0052291,0119282,11970
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),1950,Sunset Blvd. (a.k.a. Sunset Boulevard),9072.0,4.1957674,0.8690477,0043014,599
1272,Patton (1970),1970,Patton,9065.0,4.0237174,0.87634027,0066206,11202
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",1964,"Fistful of Dollars, A (Per un pugno di dollari)",9062.0,3.947473,0.76883316,0058461,391
2087,Peter Pan (1953),1953,Peter Pan,9056.0,3.5615063,0.94607455,0046183,10693
122926,Untitled Spider-Man Reboot (2017),2017,Untitled Spider-Man Reboot,9028.0,3.763126,0.924429,2250912,202249
2915,Risky Business (1983),1983,Risky Business,9017.0,3.4980037,0.89713037,0086200,9346
2580,Go (1999),1999,Go,9015.0,3.6829174,0.87287533,0139239,9430
3174,Man on the Moon (1999),1999,Man on the Moon,9012.0,3.5330114,0.9146479,0125664,1850
5630,Red Dragon (2002),2002,Red Dragon,9011.0,3.5621462,0.8527359,0289765,9533
57368,Cloverfield (2008),2008,Cloverfield,8984.0,3.3335931,1.0221428,1060277,7191
8783,"Village, The (2004)",2004,"Village, The",8984.0,3.2363646,1.0193677,0368447,6947
3301,"Whole Nine Yards, The (2000)",2000,"Whole Nine Yards, The",8972.0,3.3520396,0.9340553,0190138,2069
2723,Mystery Men (1999),1999,Mystery Men,8940.0,3.0506153,1.0526655,0132347,9824
2949,Dr. No (1962),1962,Dr. No,8898.0,3.6800404,0.81891865,0055928,646
80549,Easy A (2010),2010,Easy A,8888.0,3.6031165,0.9189774,1282140,37735
1590,Event Horizon (1997),1997,Event Horizon,8883.0,3.0199256,1.1282574,0119081,8413
63992,Twilight (2008),2008,Twilight,8882.0,2.3748593,1.3416138,1099212,8966
1042,That Thing You Do! (1996),1996,That Thing You Do!,8877.0,3.4522924,0.92045295,0117887,9591
2403,First Blood (Rambo: First Blood) (1982),1982,First Blood (Rambo: First Blood),8871.0,3.6072595,0.9695588,0083944,1368
142488,Spotlight (2015),2015,Spotlight,8867.0,4.0720086,0.7896788,1895587,314365
1321,"American Werewolf in London, An (1981)",1981,"American Werewolf in London, An",8866.0,3.5816038,0.94353914,0082010,814
6534,Hulk (2003),2003,Hulk,8865.0,2.6125774,1.0500047,0286716,1927
1223,"Grand Day Out with Wallace and Gromit, A (1989)",1989,"Grand Day Out with Wallace and Gromit, A",8854.0,4.0429187,0.9126662,0104361,530
849,Escape from L.A. (1996),1996,Escape from L.A.,8850.0,2.7563841,1.0449154,0116225,10061
170,Hackers (1995),1995,Hackers,8841.0,3.2208462,1.0373701,0113243,10428
4734,Jay and Silent Bob Strike Back (2001),2001,Jay and Silent Bob Strike Back,8839.0,3.2638874,1.1024532,0261392,2294
122906,Black Panther (2017),2017,Black Panther,8828.0,3.6185434,0.99708956,1825683,284054
1212,"Third Man, The (1949)",1949,"Third Man, The",8823.0,4.1846876,0.85269,0041959,1092
3826,Hollow Man (2000),2000,Hollow Man,8822.0,2.5504987,0.98585695,0164052,9383
117529,Jurassic World (2015),2015,Jurassic World,8820.0,3.2677438,1.0089166,0369610,135397
54259,Stardust (2007),2007,Stardust,8800.0,3.7986932,0.9127237,0486655,2270
204,Under Siege 2: Dark Territory (1995),1995,Under Siege 2: Dark Territory,8795.0,2.9316657,1.0867496,0114781,3512
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),2007,Sweeney Todd: The Demon Barber of Fleet Street,8791.0,3.4467638,1.0439209,0408236,13885
1644,I Know What You Did Last Summer (1997),1997,I Know What You Did Last Summer,8783.0,2.5153706,1.0457495,0119345,3597
2948,From Russia with Love (1963),1963,From Russia with Love,8772.0,3.6994414,0.8401703,0057076,657
1513,Romy and Michele's High School Reunion (1997),1997,Romy and Michele's High School Reunion,8766.0,2.9563656,1.0622152,0120032,9611
1479,"Saint, The (1997)",1997,"Saint, The",8758.0,3.1641927,1.0333533,0120053,10003
224,Don Juan DeMarco (1995),1995,Don Juan DeMarco,8731.0,3.438266,0.95300364,0112883,1909
34150,Fantastic Four (2005),2005,Fantastic Four,8724.0,2.6642594,1.0598623,0120667,9738
3247,Sister Act (1992),1992,Sister Act,8723.0,3.027055,1.0374558,0105417,2005
46972,Night at the Museum (2006),2006,Night at the Museum,8711.0,3.0687637,0.98442584,0477347,1593
4002,"Planes, Trains & Automobiles (1987)",1987,"Planes, Trains & Automobiles",8694.0,3.6136415,0.9115819,0093748,2609
64839,"Wrestler, The (2008)",2008,"Wrestler, The",8689.0,3.7943377,0.85633415,1125849,12163
174055,Dunkirk (2017),2017,Dunkirk,8681.0,3.7891948,0.8819573,5013056,374720
4344,Swordfish (2001),2001,Swordfish,8656.0,3.08006,1.0258089,0244244,9705
2908,Boys Don't Cry (1999),1999,Boys Don't Cry,8653.0,3.7863746,0.9923636,0171804,226
5254,Blade II (2002),2002,Blade II,8648.0,3.1314754,1.0120994,0187738,36586
118696,The Hobbit: The Battle of the Five Armies (2014),2014,The Hobbit: The Battle of the Five Armies,8616.0,3.4738858,1.1388066,2310332,122917
54997,3:10 to Yuma (2007),2007,3:10 to Yuma,8614.0,3.723996,0.80544055,0381849,5176
6754,Underworld (2003),2003,Underworld,8612.0,3.3707616,1.0269088,0320691,277
720,Wallace & Gromit: The Best of Aardman Animation (1996),1996,Wallace & Gromit: The Best of Aardman Animation,8612.0,4.0948095,1.0278515,0118114,503475
107406,Snowpiercer (2013),2013,Snowpiercer,8582.0,3.5414822,0.95583224,1706620,110415
101864,Oblivion (2013),2013,Oblivion,8545.0,3.612522,0.8761737,1483013,75612
88163,"Crazy, Stupid, Love. (2011)",2011,"Crazy, Stupid, Love.",8538.0,3.7497656,0.8880214,1570728,50646
1805,Wild Things (1998),1998,Wild Things,8513.0,3.209268,1.0024898,0120890,617
88810,"Help, The (2011)",2011,"Help, The",8509.0,3.8777764,0.91803145,1454029,50014
3105,Awakenings (1990),1990,Awakenings,8505.0,3.7850676,0.81658804,0099077,11005
53972,Live Free or Die Hard (2007),2007,Live Free or Die Hard,8504.0,3.4226246,0.98181677,0337978,1571
6953,21 Grams (2003),2003,21 Grams,8496.0,3.6785545,0.88234484,0315733,470
72011,Up in the Air (2009),2009,Up in the Air,8486.0,3.6758778,0.8154195,1193138,22947
215,Before Sunrise (1995),1995,Before Sunrise,8476.0,3.9393582,0.95524204,0112471,76
8917,Team America: World Police (2004),2004,Team America: World Police,8475.0,3.456814,1.0795695,0372588,3989
105844,12 Years a Slave (2013),2013,12 Years a Slave,8469.0,3.8863502,0.8562106,2024544,76203
2722,Deep Blue Sea (1999),1999,Deep Blue Sea,8468.0,2.701169,1.0470822,0149261,8914
95441,Ted (2012),2012,Ted,8439.0,3.1307619,1.1042728,1637725,72105
2501,October Sky (1999),1999,October Sky,8433.0,3.8756077,0.836916,0132477,13466
1912,Out of Sight (1998),1998,Out of Sight,8432.0,3.6713116,0.9043832,0120780,1389
3363,American Graffiti (1973),1973,American Graffiti,8424.0,3.7729108,0.886707,0069704,838
1175,Delicatessen (1991),1991,Delicatessen,8405.0,3.9477098,0.9341585,0101700,892
3107,Backdraft (1991),1991,Backdraft,8386.0,3.3108752,0.894797,0101393,2924
5872,Die Another Day (2002),2002,Die Another Day,8376.0,3.080289,1.0001048,0246460,36669
2096,Sleeping Beauty (1959),1959,Sleeping Beauty,8373.0,3.5600142,0.9719607,0053285,10882
3698,"Running Man, The (1987)",1987,"Running Man, The",8371.0,3.2540915,0.8930267,0093894,865
2581,Never Been Kissed (1999),1999,Never Been Kissed,8368.0,3.0679374,1.0648073,0151738,11355
372,Reality Bites (1994),1994,Reality Bites,8367.0,3.250747,0.913052,0110950,2788
1831,Lost in Space (1998),1998,Lost in Space,8357.0,2.585557,1.0591261,0120738,2157
1357,Shine (1996),1996,Shine,8341.0,3.8612876,0.9070408,0117631,7863
2826,"13th Warrior, The (1999)",1999,"13th Warrior, The",8341.0,3.13044,1.0594771,0120657,1911
3108,"Fisher King, The (1991)",1991,"Fisher King, The",8334.0,3.6150107,0.9477855,0101889,177
61024,Pineapple Express (2008),2008,Pineapple Express,8332.0,3.4593134,0.9960435,0910936,10189
1231,"Right Stuff, The (1983)",1983,"Right Stuff, The",8323.0,3.9386039,0.8269251,0086197,9549
2687,Tarzan (1999),1999,Tarzan,8322.0,3.4917088,0.9965044,0120855,37135
838,Emma (1996),1996,Emma,8314.0,3.7704475,0.9568552,0116191,3573
64969,Yes Man (2008),2008,Yes Man,8294.0,3.3730407,0.9632592,1068680,10201
24,Powder (1995),1995,Powder,8293.0,3.1860604,1.0528662,0114168,12665
166461,Moana (2016),2016,Moana,8278.0,3.8163807,0.9268522,3521164,277834
1587,Conan the Barbarian (1982),1982,Conan the Barbarian,8273.0,3.2625408,1.0859609,0082198,9387
3386,JFK (1991),1991,JFK,8271.0,3.6758554,0.919457,0102138,820
5673,Punch-Drunk Love (2002),2002,Punch-Drunk Love,8268.0,3.5760765,1.0406431,0272338,8051
2289,"Player, The (1992)",1992,"Player, The",8255.0,3.9355543,0.8946313,0105151,10403
6157,Daredevil (2003),2003,Daredevil,8254.0,2.4875212,1.0680649,0287978,9480
106072,Thor: The Dark World (2013),2013,Thor: The Dark World,8247.0,3.1856432,1.0532039,1981115,76338
1717,Scream 2 (1997),1997,Scream 2,8240.0,2.7916262,1.0956901,0120082,4233
4641,Ghost World (2001),2001,Ghost World,8228.0,3.7453816,0.8848614,0162346,1548
2881,Double Jeopardy (1999),1999,Double Jeopardy,8227.0,3.1991613,0.98622435,0150377,10398
348,Bullets Over Broadway (1994),1994,Bullets Over Broadway,8210.0,3.696894,0.89930135,0109348,11382
610,Heavy Metal (1981),1981,Heavy Metal,8208.0,3.3774366,1.0662359,0082509,11827
647,Courage Under Fire (1996),1996,Courage Under Fire,8207.0,3.5333252,0.8520263,0115956,10684
1911,Dr. Dolittle (1998),1998,Dr. Dolittle,8203.0,2.661892,1.0417701,0118998,3050
40629,Pride & Prejudice (2005),2005,Pride & Prejudice,8196.0,3.842667,0.98347354,0414387,4348
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2003,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",8195.0,2.7937157,1.0508505,0311429,8698
306,Three Colors: Red (Trois couleurs: Rouge) (1994),1994,Three Colors: Red (Trois couleurs: Rouge),8183.0,4.073567,0.92542857,0111495,110
81564,Megamind (2010),2010,Megamind,8179.0,3.5571585,0.9820179,1001526,38055
